Type,Restaurant_Name,Review_Title,Sentiment,Rating,Review_Date,Review_Content
Japnese,"Waku Ghin, Singapore",Not as good as I thought it would be...,-1,20,18-Jun-12,"My husband and I were i Singapore for a night before heading to our final destination Australia. My father in law made a reservation for this restaurant for me and my hubby and paid upfront for the menu as a gift for us. The menu was supposed to be tasting menu accompanied with wine for each course. After reading all the great reviews about Tetsuya and how great his restaurants were and after seeing the price of 1000 $ for a 10 course menu I really was expecting something extraordinary before coming to this restaurant. I was so disappointed. We sat down and got offered a glass of water and got served our first appetizer. I immediately thought - were is the wine which was supposed to go with our menu? Their English (believe it or not) was not that good (or did they pretend not to understand?) and it took them a while to see what we asked for. They said they had to check with their colleagues whether or not the wine was ordered!!! So we ended up waiting for them for the whole 15 min with the appetizer in front of us (we didn't know whether we should start eating it or wait for the wine) so that they could check whether or not we had wine ordered. For this much money I would expect the staff to be more professional in their handling of clients. They came back after a while with yet another colleague who, again (did pretend?), did not understand what we asked them about. In the end, after the whole 20 min of back and forth they finally agreed - yes, the wine was offered with your meal when you had purchased it...Wow - no sorry, nothing! So the dinner really started off bad, we had to argue to get what we had ordered, what un unpleasant start to what was supposed to be a high quality dining!In the end, the food was ok but definitely not extraordinary for what you would expect after paying so much money. The only original dish I liked was sea urchin - their signature dish I believe. Also, the waiters were not attentive and you had to wait for them to take plates once you finish a course."
Japnese,"Waku Ghin, Singapore",Good but should have been much better,-1,30,10-Jun-12,"We had dinner at Waku Ghin in June 2012. We had the standard 10-course meal together with champagne throughout the meal.The meal started well with an orange-infused tataki of katsuo and the signature appetizer with uni, raw botan ebi and oscietra caviar. Both of these dishes were very good and similar in style and taste to what you would expect at a Nobu restaurant. You cannot get food that is much better than this anywhere in the world so we were in foodie paradise at this stage and expected this to be one of the best meals of our life.Unfortunately, the meal went downhill from this excellent start. We got a very bland and forgettable pan-fried fillet of Ayu followed by an overly rubbery teppan fried abalone served with what tasted like a standard tomato and basil pasta sauce. We suspect that the abalone would have scored higher points with the tyre making division at Michelin than with the firm’s famous restaurant critics. These two dishes were not to our liking and we braced ourselves for what was to follow. Luckily the dinner took a turn for the better with teppan fried lobster and two different beef dishes. These three dishes were all good, and based on premium ingredients, but the dishes were not memorable in any way (luckily we got a copy of the menu together with the bill – otherwise we would have struggled to remember the dishes). At this point, our meal at Waku Ghin felt too much like an ordinary teppanyaki experience. The savoury part of the meal was finished off with a somewhat boring consommé of rice and snapper followed by exclusive gyokuro first-flush tea.After this we transferred from the teppan counter to the dining hall overlooking Marina Bay. We finished off the meal with two forgettable French-style inspired desserts followed by mignardises.In conclusion, this was a good meal and the Osaka-born chef was excellent. However, at this price level we expect a more consistent experience and above all we think that a majority of dishes should be memorable. Sadly this was not the case and I do not think we will return."
Japnese,"Waku Ghin, Singapore",Not value for money,-1,20,11-Aug-11,"We were disappointed with this restaurant as we felt it was way overpriced. The two of us shared a room with two business men which meant it wasn't intimate at all. The chef was timid and seemed to be doing his job without showing any real enthusiasm. With exception of the beef and the dessert courses, we felt the tastes were not as good as the Nadaman Japanese at the Shangri-La where we stayed (or any of the restaurants at the Shangri-La). I don't mind paying a high price for food but when I spend S$900 for 2 people (including 1 bottle + 1 glass of wine + sparkling water), I really expect to come out raving about the food. This is the second time we have tried a ""celebrity chef"" without the chef and we been disappointed so we won't make that mistake again."
Japnese,"Waku Ghin, Singapore",overpriced teppanyaki,-1,20,14-Jun-11,"this was essentially a teppanyaki restaurant and you are paying a hefty premium on top of the air freight charges for flying in all the ingredients in from abroad. there is nothing ingenious in the preparation or the taste. It's obvious that tetsuya is trying to capitalize on his fame by charging maximum amount for minimal work. I agree with other reviewers that the lobsters tasted like rubber and the steak was tough. For the price I paid, I expect every dish to be exceptional. This, unfortunately, was not the case. Other than his signature dish of ebi and sea urchin, nothing was memorable. The atmosphere is also very sterile and not to mention no privacy whatsoever as the teppanyaki chef can hear every word you say, so the venue is neither suitable for business entertaining nor a romantic night out."
Japnese,"Waku Ghin, Singapore",Disappointing & outrageous,-1,20,8-Mar-11,"We went in there expecting good food. The attention the staff gave us was outstanding but it was too much attention. Waiting was long. The food preparation was fun to watch . We had maine lobster tasted like rubber, the kobe beef from Australia got over cooked and well done. When we finished the dinner and when we saw the outrageous amount of sgd of 2000/- we almost choked. Felt like the kobe beef was stuck in our throats. Over priced, over cooked over attentive. What a disappointment !!"
Japnese,"Waku Ghin, Singapore",Absolutely no sense of occassion,-1,20,29-Jan-11,"We dined at the restaurant in October 2010, with great expectations. Perhaps I should have taken it as an omen when there appeared to be a question on whether we had a reservation. The night duly arrived and off we set to Waku Ghin. As we were aware the restaurant is in the Marina Bay Sands shopping complex..... which is partially opened and devoid of people at 8:30pm.The maitre'd is English and is rather frosty in his greeting. We were shown to the private room which is a teppan grill with seating for 7 people and there we waited and waited and waited for 30 minutes before it was suggested that we may wish to have a drink. We ordered some San Pellagrino and perused the wine list. The wine list is excellent and really show cases Australian wine. It is a shame that the pricing is ridiculous considering the GST and service charge have to be added.Finally after the chef peeking through the door several times and the other guests had arrived, the food preparation begins. There were 2 chefs preparing the food that night and it seems that the chefs do not start until the teppan grill is full which begs the questions why not synchronise the patrons to the same time instead of 3 separate groups arriving over 30 minutes?The several courses duly arrived and whilst the ingredients are the freshest available none of the courses are outstanding in fact some are outright disappointing the abalone for example is tough, the Wagu Beef is a a mere morsel. Pity the poor 15 year old dining with his parents alongside us, he must have been starving at the end of the meal.During the meal one of the waitresses decided to open the sheer curtain to improve the ambience, it was delightful the Chanel neon sign lit up the entire room! She drew the curtain very quickly.In conclusion we paid approximately $S1280.00 for this experince. Both my partner and I felt flat at the conclusion of the evening. Neither of us could believe we had spent such a large amount of money and felt nothing. We have dined in some of the best restaurants in the world and this is the only restauarant where we have experienced an evening such as this."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Shin Minori dinner,-1,20,16-Oct-18,"Unfortunately we had to wait 20-30 minutes for the food to arrive for every order we made, and halfway through, the wifi broke, so no one could order through the automated system. They could not cook fast enough for a full house."
Japnese,"Shin Minori Japanese Restaurant, Singapore",TOO OVERCOOKED BBQ ITEM AND VERY THIRSTY AFTER MEAL,-1,20,8-Oct-18,"This is my first visit and quite disappointed. Food are fresh but BBQ items are mostly too overcooked when served, in the end a bit hard to bite on. I'm not sure if there's too much msg added but after the lunch we drank a lot of water for the whole day."
Japnese,"Shin Minori Japanese Restaurant, Singapore",The people who work there did not seem to like their work.,-1,20,2-Oct-18,"I have been to Shin Minori since 2015. Usually for my birthdays. Or my Father's birthday. The service that was given today (Our dinner timing was 29 September at 7.30pm) compared to the first time we went, it really declined. I also saw that the table beside me on the corner, were complaining that they never got their food. That day there were 6 of us in a group. Our food was also quite slow but it was just how the people served it or approached us, it was cold and just seems like they do not like working there. Sashimi was not as fresh as the last few times I was there. Friends who were there for the first time did compliment that the BBQ / Grilled food were good. I am happy though that the menu still had Sword Fish because that is the only reason that I chose Shin Minori over other sushi place everytime. "
Japnese,"Shin Minori Japanese Restaurant, Singapore",service needs to be better,-1,30,27-Sep-18,Lack of service and food quality is not very good. orders take very long to come as well. waiting staff are not attentive at all.
Japnese,"Shin Minori Japanese Restaurant, Singapore","Food is okay, service quite slow, place is spacious",-1,30,24-Sep-18,"Menu to order was a little confusing at first. Each order you send is literally ""one piece"" - so make sure to order in larger quantities. (All the ""one piece"" orders came much later than the ""larger quantities"" orders.)Sashimi is usually served faster than the yakimono. Sashimi had thick cuts; pretty acceptable. Sushi had lots of rice (not my personal preference). Chawanmushi in different flavours was slightly disappointing - it was the default chawanmushi with sauce/topping on top.Atmosphere was still decent. Place could cater to big groups (I had a table for 8). Overall, still an okay place that is value for money, especially since it's ala carte buffet."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Birthday Voucher - Lunch Buffet,-1,20,20-Sep-18,"Went to Shin Minori (UE Square branch) due to the countless advertisements from google and videos. Checked out the price and realized that it is actually really really pricey for a buffet - could get one at the same price for 2 when this is meant for 1 pax - so obviously i was expecting to be of quality because of the value for one. The restaurant looked good and the ambiance was really good for something pretty classy, however, as what i expected was a buffet, it felt kinda weird (since everyone is used to the crowded, noisy, etc).Food has to be ordered through the ipad (which crashed couple times, lol), with not many many varieties for the buffet. and the buffet did not even have free drinks or desert for the price - was shocked as well as pretty taken aback. The food quality was pretty average, and the food serving was very slow - mostly waiting for >30 minutes per item other than the sashimi (cause it should be premade). There was quite many items which was ordered but not served as well. The people who were working at the branch i was in was not very enthusiastic and was not eager to help at all, all of them had a really unhappy look on their face and i naturally did not feel very welcome as well. Just as the buffet was coming to a close, the owner(i presume) - came in and told the chefs to prepare some food (which was the same as we ordered) for a shoot (more advertisements i guess) - and sadly, the presentation of those food was of a completely different standard. Firstly, i did not expect this kind of service or food quality for something of such a high value. And this really isn't going to be compensated with the ambiance of the location. Frankly, i felt that i've wasted my money there and that i could have easily spent the money on something more worth it.This was an utter disappointment. "
Japnese,"Shin Minori Japanese Restaurant, Singapore",Shin Minori Japanese Restaurant,-1,30,4-Sep-18,"overall restaurant is not bad, has quite a variety of food. thick slices of sashimis. freshness of food ok."
Japnese,"Shin Minori Japanese Restaurant, Singapore",$53 National Day promo or not?...,-1,30,2-Sep-18,"Went for above promo. Ordered sake for 2 pax, orange juice for another Pax. Service staff aren’t keen to serve 2 sake bottles, despite the tiny bottle size. Therefore they prefer to waste time running to-and-fro. When we requested for 2 bottles instead of the unnecessary running about, we were told : per table having the same drinks were only entitled to 1 bottle. To the management of shin minori; does the $53 promo means it’s for per Pax or per table?Have better business etiquettes, train your staffs better , to upkeep the service standards. For the template replies of “reduce wastage” , why not , for such future promo , introduce a wastage chargesas well?You are risking negative words of mouth , and a permanent loss of re-visiting customers with such inflexible tiles. "
Japnese,"Shin Minori Japanese Restaurant, Singapore",Super bad experience,-1,10,1-Sep-18,Manager bad attutide. Food is not fresh. Service super bad. Its should be a happy day celebrating birthday in the restaurant in the end thanks to shin minori japanese restaurant spoiled everything. This is my first and last time will go .
Japnese,"Shin Minori Japanese Restaurant, Singapore",Food acceptable but bad service,-1,10,31-Aug-18,"Their reception to birthday voucher redemption is kind of unwelcoming.We happened to have 2 good friends whose birthday fall on the same month.So we dated to go out together. Understanding unable to be at same table, we requested fortables side-by-side. They cooked up a liar to say all other tabled fully reserved by customers already and placed our 2 tables far away from one another! Perhaps they are not really magnanimous to offer birthday voucher celebration. They forget the other party is still paying full price. "
Japnese,"Shin Minori Japanese Restaurant, Singapore",Bad experience !,-1,10,31-Aug-18,"Seat for 2 are bad, very cram! Stranger next to u will hit u when move the sitting position & elbow. Fried items & their sauce on the food VERY salty! Though serving small portion is ok but not in a small saucer! Really ""Saucer""!! Affect appetite! Have to mention, the Lady Finger, sliced to Very very very thin, serve only 2-3 slices in a ""saucer"" u can't taste what u're eating actually! All other foods too, serve in tiny cube & slice! I thought I went to ""Lilliput""!Overall the experience is BAD!! I really made a wrong choice to go to this place on my Birthday!!!"
Japnese,"Shin Minori Japanese Restaurant, Singapore",Service and Quality of food,-1,20,28-Aug-18,"Buffet is Not value for money.Sevice staff not up to expectation - either too new or too busy and little customer delighting , so unlike the japanese customer service culture"
Japnese,"Shin Minori Japanese Restaurant, Singapore",Food Service was slowly after first hour,-1,30,24-Aug-18,"This was a buffet A La Carte lunch... In the beginning the food service was ok.. As you ordered thru the ipad system, the food arrives about 5 - 7 time.. However after the first hour... The waiting period became longer and longer.. We ordered some dishes like tempura but it never came.. Even after spoke to the Waitress / Supervisor.. She said she tried to check our orders a few times.. But nothing happens.. It was so disappointing.. No one offered any apologies. "
Japnese,"Shin Minori Japanese Restaurant, Singapore",Improve service,-1,30,22-Aug-18,"The service of a china girl is not good, the tempura was quite hard and not as nice as the previous time I ate"
Japnese,"Shin Minori Japanese Restaurant, Singapore",Good wide ranging spread to satisfy your tastebuds but average quality,-1,30,22-Aug-18,"I love the wide ranging spread that you cannot find from the lower end of the other Japanese buffet. I love some of the maki rolls, Gyuniku Shogayak, Yakimono dishes. Surprised that they do not provide white vinegar for the gyoza. The tuna sashimi is very disappointing for its quality. Staff are friendly and helpful but understaff."
Japnese,"Shin Minori Japanese Restaurant, Singapore",customer service,-1,20,21-Aug-18,"the waitress there are just doing delivery, when i asked for gingers, they just bought 1 little dish without considering how many pax was on the table (7 paxs), she just sent 1 small dish and walk away.the Sashimi that they served was like 5mm thick. when i ask for it to cut thicker, it came like a 25 mm thick !! i felt it is more of an insult then a pro sashimi chef. owner-s , please reply and comment.j. Tan"
Japnese,"Shin Minori Japanese Restaurant, Singapore",Below Average,-1,20,17-Aug-18,"On 15 Aug 18 we went to Shin Minori for a birthday celebration and choose their 53th birthday promotion. All the service staff seems clueless of this promotion and NON of them could tell us much about the promotion. The staff can’t even tell whether they are serving house pour or not for the promotion! So naturally we have no idea how the restaurant track 53mins as we were not told. One of the waitress can’t speak English and seems unhappy all the time. Why put her on the floor when she can’t even speak basic English and seems reluctant to be there? Wouldn’t she better off as a food runner or at the bar?There were 3 service staffs and a Manager on duty, the restaurant is NOT full, yet it was so difficult to get their attention for service. Service was slow, lost our orders and we constantly have to get them to refill more sake and beer. Cold Sake was served in a Tokkuri which I thought it’s more appropriate for hot sake and tiny cups. Beer was served in a small rocks glass that most restaurants in Singapore would use it for ice water. The restaurant will only serve us ONE bottle of sake for 4 persons and a beer in rocks glass. I wondered why because they could use bigger glassware and we will take a longer time for refills! It was very annoying for us because we constantly have to wave to get their attention. So I do not understand the rational of them serving drinks in this manner when their staffs have difficulty coping with refilling drinks! Or perhaps this is their ways of limiting our consumption? The staff did not inform us of the last order but simply told us that the promo has ended and we cannot order anymore Sake/beer which I think it’s really unfair. How do we know 53mins has ended? How does the restaurant track the time when they are struggling with service? I approached one of the waitress to clarify on this matter and of course she don’t have any explanation BUT we cannot order the drinks anymore. So I told her to check with the Manager and let us know since she seems unsure. She didn’t come back at all so after 20mins we approached another service staff to get their manager over. She was quite defensive and claims that her staff told us about the last order which she clearly did not. Long story short, eventually she gave us another round – reluctantly and she insisted my friend finished the beer before she serves another one. This is bad customer service! She knows we are annoyed so why aggravate the situation even more? How much will this less than half pint beer cost the restaurant?? Seriously if the restaurant can’t run this promotion properly and thinking of cutting corners, please don’t do it because it is bad for the restaurant and reputation. Our bill came up to $311.90 which is not worthwhile for the entire experience at all. We’ve decided on Shin Minori as most of us had good experience previously and food was good. I can’t say the same for last night, other than the Sashimi the rest of the food were pretty average and nothing great about it. Suffice to say this will be the last time we will be dining at Shin Minori because there are better and nicer Japanese restaurant around UE Square!"
Japnese,"Shin Minori Japanese Restaurant, Singapore",An okay dining experience,-1,30,14-Aug-18,"The restaurant was easy to find while the ambiance was rather dated and tired. Staff was attention quick to clear dishes and refresh drinks. The sashimi was fresh and good, so was the maki and yakitori sticks in general. However some of the main dishes were very average and did not inspire us to even finish some of the dishes. "
Japnese,"Shin Minori Japanese Restaurant, Singapore","Food is so so but very slow in serving, lost our orders several times",-1,10,13-Aug-18,Very hard for us to visit this place another time because our multiple orders at repeated times were lost.
Japnese,"Shin Minori Japanese Restaurant, Singapore",Fantastic sashimi,-1,20,8-Aug-18,Sashimi was very fresh and great. Overall food was good. Lunch crowd. We waited an hour for food from kitchen.
Japnese,"Shin Minori Japanese Restaurant, Singapore",Lousy service,-1,10,5-Aug-18,"Staff failed to explain the 53th birthday promotion properly, thus shortchanging my dinner party of drink ! When asked politely of them to just fill us up for the last time since miscommunicated, still insisted to stick to the time limit when they were the ones who never made sure we knew of our time limit ! Please train ur wait staff properly . Food wise, nothing to wow about . With the $63/pax price tag ,i could find better food better service elsewhere ."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Birthday Lunch,-1,30,5-Aug-18,Food comes in small quantities which was good so that you can try more varieties. However certain items with sauces were too savoury especially the teppanyakis
Japnese,"Shin Minori Japanese Restaurant, Singapore",Fresh sashimi but average for the rest,-1,30,29-Jul-18,"Food is ordered by tablet, seems to have inconsistency in arrival time for foods but mostly served quite quickly. Sashimi is served cold and fresh so that was very good. The BBQ skewers were not so good, they were served just a little warmed up. Seating was quite good. Even though it was quite busy, we have good spacing between all tables."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Great place for Sashimi lovers!,-1,30,28-Jul-18,"We went for the lunch buffet. There was a lot of fresh and delicious Sashimi. Very worth it if you are a Sashimi lover. There are other Japanese food (the usual sushi and handrolls) for those who don't eat Sashimi. When the lunch crowd came, service became quite slow. Our last 2 dishes took about 20min to come."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Lousy experience,-1,10,8-Jul-18,"Was there to celebrate my kids birthday.Waitress could not understand english, and chose to ignore us upon seating us at our table.Our orders was missing in the system, asked for the manager, was again ignored.Wonder what kind of training was given to the wait staff, if at first you don't understand the guest, just ignore them?! Saw other tables guest, was waving for wait staff for service, and with visible displeasure as we were.Our bill came up to abt $200.00++, this is not a budget buffer, mind you.Was awarded favorite restaurant by bloggers, that is why we were there.Guess you have to be a blogger in order to get service.First time in my life, have to find food to fill up my stomach after a buffet lunch.Never again, will I step foot into this lousy restaurant."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Modrate Japanese Fare,-1,30,26-Jun-18,"Environment of restaurant comfortable and spacious. Staff able to respond for service. However, have seen better quality of Japanese buffet food elsewhere. Although electronic pad is used for making orders, there still seem to be items not being served. Thought that electronic orders would somehow be captured by the chefs and the service staff. "
Japnese,"Shin Minori Japanese Restaurant, Singapore",Fresh and nice food,-1,30,26-Jun-18,Food served quite slow. Preferred a detachable iPad menu so to let other diners in the group can place their orders. Sad part was dessert is not included in the buffet. Restaurant quite noisy so not suitable to have serious talk there ;-)
Japnese,"Shin Minori Japanese Restaurant, Singapore",Bad,-1,10,19-Jun-18,I’m not going back there again. It costs me 60/pax for poor quality sashimi and sushi!!! So disappointing.....
Japnese,"Shin Minori Japanese Restaurant, Singapore",Slow service,-1,20,18-Jun-18,Service was so slow. Alot of stuff we ordered did not come. Wait staff had to be reminded to check our order and still they bungled up.
Japnese,"Shin Minori Japanese Restaurant, Singapore",Mediocre food and service,-1,20,16-Jun-18,"Went to their Katong Square restaurant on 15th June in the evening for their ala carte buffet. Food was of low quality, especially the sushi dishes. The yakitori items are either too salty or oily and the soup dishes are rather bland. Only the sashimi are worth trying as they tasted rather fresh. Some of the items we ordered were not served and we had to remind and chase the staff for those dishes to be served, even though the restaurant was not overly croweded .Service wise, most of the service staff were relatively polite and prompt in clearing the dishes . The only exception was the male manager of the restuarant, with a heavy malaysian accent and spoke maninly in chinese, was really rude and loud. When we had problem using the ipad gadget during ordering , the manager was standing nearby and thus we gestured to him for help . We were shocked when he walked towards us and raised his voice and asked us rudely in these exact words in chinese ""????“ . He even stared at us as if we did something wrong. We were so taken aback by his rudeness that we were speechless for a while before we continued to ask him how to use the ipad. He did not utter a word and just pressed a few buttons on the ipad and walked off thereafter, leaving us wondering if our order was being placed. Never did we expect to receive such rude and bad service from the restaurant manager. Enough said, the full price (without any promotional discount) that we paid for such mediocre food and service was definitely not worthwhile and this will be our first and last visit."
Japnese,"Shin Minori Japanese Restaurant, Singapore","Terrible service, average food",-1,10,13-May-18,"Went with my family for mother's day meal. And it just ruined the night for us.Firstly, they only offered buffet and not ala carte, which we weren't keen in the first place but since it was a special day, we decided to go ahead.Secondly, the ipad ordering system went down, yet some orders went through (multiple times). So we had to turn away a few repeat orders. But many dishes still didn't arrive. When we asked for an update of what were outstanding about an hour into the meal, the shocking answer was that they couldn't tell and told us to reorder via hardcopy. Then they proceeded to mess up our hardcopy orders. Some items never arrived and even after asking them to check, we waited for 20 mins with no news and updates on our food. By then, all the tables around us had already left and we were still left waiting for our food 2.5 hours after entering the restaurant.We would not have been that upset if the service was not terrible. Some staff was just blur, and one was just plain rude. When we highlighted these issues to the manager, all we got was a feeble and weak explanation. She didnt seem to understand the frustration and kept thinking that the issue was that we had outstanding orders. Service experience aside, the food was not worth it as well. Am never ever going back to Shin Minori again."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Too much sauce with deep-fried items ,-1,30,22-Apr-18,"Went to the branch at Katong Square for the 1 for 1 ala carte buffet offer and was surprised at the stinginess of the cutlery, condiments (no ginger or wasabi on table), lack of plain water (1.80 for free flow hot tea/soft drink) and having to ask for more paper napkins. Ordering from the I - pad was a good idea as photos showed the items though some dishes didn't resemble the pictures eg. the fried asparagus, ebi, rolls inevitably came with a heavy slatherng of teriyaki or some other sauce, so salty and unnecessary that it spoilt the dishes!To be fair, the sashimi was fresh and tasty and the ramen with chicken quite tasty. Portions were appropriate small so diners could try more varieties. However the curry with rice was disappointing as the potatoes were not thoroughly cooked and we had to leave two pieces uneaten, such a waste of food. The pumpkin chawanmushi was unusual though rather too sweet. We wished there were more fresh salad choices as there seemed to be only the fried cabbage dish.Service was fine. Though busy, the wait staff were courteous and obliging.Verdict - only come if you can down endless plates of sashimi or bowls of ramen! Not a quality buffet but fairly priced with the one for one deal. "
Japnese,"Shin Minori Japanese Restaurant, Singapore",No fin with my nori at Shin Minori,-1,20,21-Feb-18,"The buffet menu is long, and encompasses all styles of Japanese cuisine (except shabu shabu). The quality is pretty awful, worse than Sakae Sushi. We tried this out with the Entertainer 1-for-1 offer; otherwise, at $41.90++ per pax it’s not worth it, with such poor quality. Contrary to other reviews, we found the wait time quite good. Service is pro-active. Maybe an acceptable choice for some, but sorry it ain’t us."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Midori,-1,20,16-Feb-18,Food quality was not as good as previous round and waiting time was very long as our orders did not pass through the system and wasn't detected by staff. We had to keep asking and resubmit order again..
Japnese,"Shin Minori Japanese Restaurant, Singapore",Unacceptably Long Waiting Time,-1,20,16-Feb-18,"Although the food was value-for-money, the waiting time for the food was way too long. Furthermore, staff seemed to lack communication and coordination amongst one another. When the food arrived, the number of portions we ordered for each dish were inaccurate, usually giving us a lesser amount than we ordered. Perhaps the system of ordering through an iPad during peak hours could be revised and an alternative method for ordering can be implemented if the kitchen and staff are unable to cope with the overwhelming number of orders being entered in a short period of time. Hopefully this can be improved on ASAP. By doing so, this will naturally improve the restaurant atmosphere. Thanks. "
Japnese,"Shin Minori Japanese Restaurant, Singapore",Shin Minori Katong doesn’t consider Yusheng as food,-1,10,13-Feb-18,"Ordered a Yusheng from Shin Minori Katong, when we went to collect we are greeted by a very loud & attitude not so good staff but that’s only the beginning of the bad service.When we asked were the chopsticks already packed? His reply was the most ridiculous & absurd reply we ever heard. His reply was chopsticks are only given for food order, at that moment we were like, you mean Yusheng is not food?!Then he continued he ridiculousness, by saying we don’t normally give chopsticks for Yusheng because all people buy home to eat mah & house sure got chopsticks what. We were speechless by such ignorance assumptions & bad attitude."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Horrible Service From the Manager,-1,10,31-Jan-18,"Horrible service from the waitress and manager. Waitress made a mistake with one of the apps, told us she will ask the manager will honour it...just to get the final bill without anything honoured and manager refusing. What happened to the service it use to have 3 years back?"
Japnese,"Shin Minori Japanese Restaurant, Singapore",Everything is sweet except sashimi,-1,30,31-Jan-18,Sashimi is good but everything else is sweet..... not really value for money as the pricing is quite high and calories is wasted for the meal.
Japnese,"Shin Minori Japanese Restaurant, Singapore","Poor service, average food",-1,20,22-Jan-18,Food quality are average and inconsistent. Food are served very slowly and staffs are not very helpful when checking on orders.
Japnese,"Shin Minori Japanese Restaurant, Singapore",the food not fresh,-1,10,7-Jan-18,the fish all is too hard and not fresh. it is weird when you eat the food with hard feeling. Fish is a soft meat. The shashimi is just ok.
Japnese,"Shin Minori Japanese Restaurant, Singapore","Food ok , seating terrible",-1,30,7-Jan-18,"Food was ok, the service was average but the seating arrangement for 2pax was terrible. 4 tables of 2 seaters were squeezed tightly together with a Wooden panel to separate but it was claustrophobic in the middle 2 seats coz it’s too close to each other. For the price of the buffet , the seating arrangement was terrible. Felt like fast food joint. Won’t go back again . "
Japnese,"Shin Minori Japanese Restaurant, Singapore",Quite a bad choice for Jap food,-1,10,1-Jan-18,"I went there with my boyfriend for a casual dinner. We tried most of the items on the menu ranging from the sashimi, yakitori, udon and so on, but hardly any dish tasted satisfactory. The yakitori had a sauce on it which was extremely sweet that the dish felt like a dessert. The miso soup was bland. The soup of the kake udon was okayyy but the noodles are too soft, not sure if it is cooked for too long or what. The sushi were also just okay, i personally think places like koh grill and genki have better sushi though.. The lighting of the place is also rather dim, so it kinda brings in the sleepy feel especially after some food. Overall it was not a very nice experience and we didnt really enjoyed it. Its certainly not worth the price. "
Japnese,"Shin Minori Japanese Restaurant, Singapore",Overall bad,-1,10,30-Dec-17,Food was not fresh resulting in us having the runs for 2 days. Service staff was not friendly and had a bit of black face when we asked to top up the drinks. Overall we didnt enjoy the food as much as before. Standard definitely dropped. 
Japnese,"Shin Minori Japanese Restaurant, Singapore",Its okay.. not worth the money,-1,30,27-Dec-17,"Paid $72.74 per pax with gst and service charge with green tea. Original price was $59.90++ during this ""festive"" period. Beverages needed to be top up separately. Went on Xmas Eve, restaurant was only 60% full, we were there from 7pm to 9pm. Its an ala-carte buffet, serving speed was ok. Salmon sashimi was quite fresh. Maki has too much rice, hence dont order too much. Yaki dishes, my friends love. Edamame was served hot, strangely. Mentaiko spaghetti was bland, dont try. Zaru soba was soggy, dont try. Chawanmushi was good, try it. Complimentary snow crab served was good. thank you. Good to try on non-festive periods, but still on the pricier side, wont go again. "
Japnese,"Shin Minori Japanese Restaurant, Singapore",Service & food quantity can be improved,-1,30,25-Dec-17,The food quantity is too little per serving then up we must keep ordering and their service of clearing the plates is quite slow but service standards still considered quite okay..
Japnese,"Shin Minori Japanese Restaurant, Singapore",Not too good,-1,20,19-Dec-17,Had the lunch buffet. Fish wasn't very fresh imo and some were slightly sour. Nothing that really stood out frankly quite disappointing.
Japnese,"Shin Minori Japanese Restaurant, Singapore",Food choices not as great,-1,30,18-Dec-17,"Was here for dinner, I liked that they had a lot of choices for yakitori. But they did lack choices in terms of other cooked foods. Service was fairly good and price is also acceptable, overall experience was still acceptable."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Shin Minori Japanese restaurant,-1,30,17-Dec-17,reasonable pricing but space to small for good dining experience. Staff are friendly but they spoke mandarin which not everyone is able to communicate. Although the ordering process is good and high tech but the older customers will find it a challenge trying to use the pad for ordering their dishes. 
Japnese,"Shin Minori Japanese Restaurant, Singapore",Disappointing,-1,20,16-Dec-17,"This was not my first visit but i was greatly disappointed with the poor service and poor quality of food. The tuna sashimi did not have any taste, the grilled dishes we had, were bad. The quail eggs had a plastic texture, the chicken liver were hard and dry, the chicken skin was just hard and has a burnt smell. The service staff simply placed the plates at the corner of the table, despite space in the middle of table. "
Japnese,"Shin Minori Japanese Restaurant, Singapore",Fresh Sashimi ,-1,30,9-Dec-17,Sashimi are fresh. Wide variety of choices. Udon & Soba not to expectation. Overall rating is average.
Japnese,"Shin Minori Japanese Restaurant, Singapore",Wide variety of food but slow service,-1,30,5-Dec-17,"Liked the fact that the variety of food is really wide, but the service is really slow though. Some of our dishes took quite awhile to arrive, while others were forgotten. One came only when we were able to leave."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Little variety available & slow service,-1,20,3-Dec-17,"Went on a weekday lunch and there were only a few other tables occupied. Despite it not being packed, the food was being served slow. Coupled with the little variety available for its buffet, doubt we will return in the near future."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Value for money,-1,30,30-Nov-17,Overall food quality is quite good and value for money. However the beef cooked in onion and special sauce has a very strong smell of beef and portion given is too big for 2.Tables for 2 are placed too close to each other so can be very noisy. 
