Type,Restaurant_Name,Review_Title,Sentiment,Rating,Review_Date,Review_Content
Indian,"Muthu's Curry @ Dempsey, Singapore",Good food,1,50,3-Sep-14,"I went to Muthu`s Curry in Little India (not in Dempsey, but it`s the same chain). I had Butter Chicken, and it`s the best butter chicken I ever had. I highly recommend this restaurant, and I`m definitly going to try the one in Dempsey Hill."
Indian,"Muthu's Curry @ Dempsey, Singapore",Great Indian Food,1,50,31-Aug-14,We loved the food . The flavors were amazing . If you can handle a descent spice level - this is a place you got to eat . This recommendation comes from a indian family . We ate there 3 times in a week ....More
Indian,"Muthu's Curry @ Dempsey, Singapore",Genuine Indian restaurant,1,40,6-Aug-14,"I found this restaurant quite authentic. We had nice samosas, flower crab (good) and curried mutton (good), but the best was the Tandoori Fish Head, a superb chunk of sea bass cocked to perfection with a tasty spicy sauce. Good mango lassi. Service was quick...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Great indian food,1,50,18-Jul-14,"I'm very happy to have eaten in this restaurant, food was very tasty and service efficient. A bit disappointed for the fact that you have to pay for extra napkins but in general I had a very good experience. Also quite cheap"
Indian,"Muthu's Curry @ Dempsey, Singapore","Sounds south indian cuisine, but north indian also equally good.",1,40,17-Jul-14,"very prompt, affordable, services. Also at Suntec Mall (food court).
a good fill esp is shoppin at this mall & post dinner, directly to ur room for a good sleep. If not very busy, a request for a crisp chilli garlic naan (spicy!!!) is best...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Excellent Indian food,1,40,16-Jul-14,"Went with a group for an office lunch, and though the restaurant was quiet (I understand it's lively in the evenings), the Indian food was the best i have had in three years in Singapore. I will go again."
Indian,"Muthu's Curry @ Dempsey, Singapore",Great flavours.,1,40,2-Jul-14,Very good meal and good prices. Rate the fish head curry as better then Sammy's at Dempsey hill. Plenty of room and good service.
Indian,"Muthu's Curry @ Dempsey, Singapore",Consistently great for years,1,50,15-Jun-14,"I've been going regularly to 2 branches of Muthus for the best part of 4 years and they deserve some credit on TA. They have been consistently good for years and kept the prices sensible
- Good authentic curry menu all around the $10-12 mark,...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Perfect Curry Fish Head,1,40,10-May-14,"Went there only for curry fish head. And that was excellent. Very spicy, very tasty, very plenty. Highly recommended."
Indian,"Muthu's Curry @ Dempsey, Singapore",Intense Flavors Flame Your Palate,1,40,13-Apr-14,"We enjoy fiery food and Muthu's Curry marks the menu to denote heat.
The flavors are an authentic match to foods we ate in India. The curry sauce of the prawn dish is superb. We had palek paneer, chicken masala, black dal, the very large...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Gigantic tiger prawns,1,40,13-Apr-14,I ordered the prawn masala. It's expensive - $7 per prawn. But the prawns are the size of langoustines. The masala was rich and delicious. Worth it! Good service. All meals are served with veggies on the side (cabbage and aubergines). All the food was...More
Indian,"Muthu's Curry @ Dempsey, Singapore",Splendid,1,40,26-Mar-14,"Nice service.. food portion a bit small for the price.. restaurant also very beautiful. The roti naan is nice, tandoori chicken is nice too.."
Indian,"Muthu's Curry @ Dempsey, Singapore",Muthu's Curry at Suntec Singapore,1,50,27-Feb-14,"Great indian food, great service, great ambience and very friendly staff taking care of the guests. I will definitely repeat the experience when back to Singapore! Dario (Italy)"
Indian,"Muthu's Curry @ Dempsey, Singapore",Well done,1,40,9-Feb-14,"Received good service and the food lived up to my expectation. Not a food connoiseur but loved the food taste. Tried the fish head curry which it is popular for and liked it very much. You tend to sweat a bit though, but fish curries...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Good food and service,1,50,22-Jan-14,"i went to muthus on last wednesday it was a very nice evening which i have spent on dempsey hills muthus with my indian collegues , the food and the service was really great and we sat on outside, the weather and the seating was...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Good Food but poor service.,1,40,19-Jan-14,"For starters, we had the potato wedges and crispy okra. The actual taste did not match the description in the menu. We expected more flavors. For the main course, we had Mysore Mutton, Malabar fish curry, chicken vindaloo and yogurt. The Mysore Mutton was the...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Best Crab Curry,1,40,7-Jan-14,"Muthu Curry's Crab curry is one of the best i have tasted so far. It's made of special spices and have a unique taste. plus it's value for your money,"
Indian,"Muthu's Curry @ Dempsey, Singapore",My 1st Choice in Singapore,1,40,13-Dec-13,I have been lucky to visit this restaurant on a few occasions when in Spore and it always exceeds my expectations. The gravy of the curries are unique to south Asian culture and in particular Indian cuisine. It is very different to those you would...More
Indian,"Muthu's Curry @ Dempsey, Singapore",Chicken Dum Biryani,1,40,7-Dec-13,"I'll be honest.. I'm not a big fan of all the dishes at Muthu's.. But this particular complete-meal-in-a-little-pot is a BIG WINNER! It's also probably not the healthiest of options, but boy does it go all the way down happy!
Layer upon layer of flavours...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Finger licking curry,1,40,26-Nov-13,"Went there with colleagues and it was worth the visit, although i only ate curry with rice and a little bit of fish from the fish head but it was good and the smell stays on your hand and last for a day or two,...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",We went in reluctantly but it was a good food place..,1,40,22-Oct-13,"We went inside reluctantly but the service was great as we went in for lunch as we were inside the restaurant the stewards took care of my parents immediately inquiring about there health the type of food they liked etc .
The food was tasty...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Nice indian fare,1,40,13-Oct-13,Coming back from india i wanted to taste the indian food option in singapore. So i visited this place. Food is good specially south indian dishes. Price ok. Service is slow. Can repeate any time
Indian,"Muthu's Curry @ Dempsey, Singapore",Good Indian food with service,1,40,7-Oct-13,"Had been to this place for a business dinner with a group of about 12 people, well arranged, wide variety for those enjoy non-vegetarian Indian cuisine, has choice for veg menu as well. Nice ambience. Service could be better when they have more customers walking...More"
Indian,"Muthu's Curry @ Dempsey, Singapore","Great food, small seating area!",1,40,25-Sep-13,If you are looking for a quality curry in Singapore Muthu's is a great choice. Had a very enjoyable lunch here and the dish that actually stood out the most was the Chicken tikka. I am actually more of a mutton fan and would say...More
Indian,"Muthu's Curry @ Dempsey, Singapore",Awesome Indian food!!,1,50,19-Sep-13,"Excellent service by Mr, Narayan. Good food goes along with good wine.. I was hungry for Indian food for many years after being in Vietnam for 2years. Mr. Narayan really took good care of me and the service is outstanding!!! Weldone Mr. Narayan keep up...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Awesome indian food,1,50,17-Sep-13,I've thought of going to this restaurant many times but could never make it until last week. It was one of the best experience I've had in a long time. Initially I was circumspect on trying the fish head curry which is their signature dish...More
Indian,"Muthu's Curry @ Dempsey, Singapore","Great place for Indian dining, some excellent non veg options",1,40,29-Aug-13,"Excellent place for Indian specially South Indian curries. The house special Muthus Choosa, a spicy chicken dumplings in a house spicy is not to be missed. The fish is excellent. The ambience is good and so is the service which is very friendly. Clearly a...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Good service and hot food,1,40,4-Aug-13,"Muthu's has either moved from the racecourse or opened a new branch at Dempsey. We ate at Dempsey.
Very good quality food and good quantities: we couldn't eat it all. Food probably hotter, in the spiced sense, than most Indian restaurants in UK, so if...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Excellent for South Indian cuisine in Singapore,1,40,12-Jul-13,"Excellent restaurant to get-together with family and friends or to eat by oneself. Curried and fried chicken, mutton and fish are very good. Tends to be crowded during weekend evenings but one may reserve a table."
Indian,"Muthu's Curry @ Dempsey, Singapore","Good food, good atmosphere, great value",1,40,9-Jul-13,"i think the title says its all. A good selection of dishes and all enjoyable. This place has been added to the list of restaurants we will revisit when we are next in Singapore (actually i liked it so much, i want to go their...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Fantastic food and service,1,50,28-Jun-13,"The service was wonderful, I wish I could remember our servers name - however, he was very attentive, helpful and friendly. Nothing was too much trouble and his recommendations were fantastic! The food was excellent, the ambiance great and prices very very reasonable i thought....More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Good to great Fish Head Curry & Tandoori Chicken fine food,1,40,18-Jun-13,"This place was recommended by friends, its was either this or The Banana Leaf Apolo. Both restaurant will not disappoint in the food section. The 2 restaurant offer dining service experience and interior design. As beauty lies in the eye's of the beholder for the...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Fabulous food and good service,1,40,9-Jun-13,"Whilst visiting Singapore we visited Muthus Curry, racecourse restaurant, wi friends who guided us as to where was good to eat in Little India.
The food was fantastic! We thoroughly enjoyed the starters and main courses. The popadoms were a little stale by the time...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Spice Heaven in a Garden City,1,40,6-Jun-13,Wow......get me that Tiger and a wet towel....yummy....The spices and the fish head curry......and the rice and papadums...........and then long snooze in a cool room on a Sunday afternoon.
Indian,"Muthu's Curry @ Dempsey, Singapore",Great food and Service as always...,1,40,3-Jun-13,"I went to the Race Course branch with my friends yesterday. It was Sunday full fledged lunch. We ordered our favorite fish head curry , masala chicken, mutton chops and some naans to go with. The fish was fresh,tasty and spicy as always.My friends just...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Nice tasty food but comparatively little costlier option,1,40,18-May-13,"Very nice quality and tasty food available, very close to Farrer Park MRT, ambiance is also good but around that place there are more and better options are available for example Khansama, Jungle Tandoori, Kailash Parbhat etc"
Indian,"Muthu's Curry @ Dempsey, Singapore",Too modern,1,40,13-May-13,One of the original indian restaurants in the area has become too much upmarket. It has lost it's original charm. The food is good but I would prefer banana leaf apolo a few houses away. But this is more modern and may be a suitable...More
Indian,"Muthu's Curry @ Dempsey, Singapore","Excellent fish head curry, and good service",1,50,12-May-13,Had lunch here with friends who live locally and wanted us to try the famous fish head curry - it lived up to our expectations! Excellent staff and service and really good South Indian food. Can also recommend the lime juice and the mango lassi.
Indian,"Muthu's Curry @ Dempsey, Singapore",Authentic and Hot,1,40,8-May-13,"Love this place. Food is awesome, staff respond and the ambience is cool. Parking can be a real pain but it is worth it. Must try the chicken tikka"
Indian,"Muthu's Curry @ Dempsey, Singapore",great curries and fresh flavoursome food,1,40,3-May-13,"We just went to dinner at Muthu's and had the butter chicken, black dahl and sag paneer. Everything was so fragrant and delicious. The butter chicken was the highlight, really very yummy. The atmosphere inside is a bit lacking and if its a mild night,...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Singapore fling,1,50,17-Apr-13,"We first went to Muthu's in Singapore's Little India 20 years ago when the FIsh Head curry outshone the very basic surroundings including having curries splodged on to a banana leaf on a bar table without any ceremony.
Now it is all marble and glass...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Surprisingly tasty!,1,40,16-Apr-13,"I very rarely eat Indian food outside of home (coming from Hong Kong!), but this was a pleasant treat. The place was kinda fancy for an Indian joint (served wine!), but the spice level was great. And yes, better than Samy's!"
Indian,"Muthu's Curry @ Dempsey, Singapore",YUM!,1,40,11-Apr-13,"We happened upon this restaurant by chance (Dempsey Hill branch) & what a find!
The food is delicious & reasonably priced too. The 4 of us ate & drank for half of what we have spent at other Singapore restaurants. The wine was good &...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Always good,1,40,9-Apr-13,"Yes it's a bit of a cliche maybe and yes it's a chain now but Muthus never disappoints. The food and service are always of a good quality, the beers are cold and so many people every hour of every day just can't be wrong...More"
Indian,"Muthu's Curry @ Dempsey, Singapore","Still good food, a bit pricey for indian, but you can say you've been.",1,40,6-Apr-13,I think this place is a bit of landmark as far as Singapore is concerned. I've been coming here on and off for 15 years. Racecourse road. Had a skinful with a couple of my reprobate mates yesterday and ended up up here for some...More
Indian,"Muthu's Curry @ Dempsey, Singapore",ah! the spices of great indian food!.. excellent Fish head curry,1,40,2-Apr-13,"Went and ordered Fish head curry, mutton sukha, black daal, pepper mushroom...
the fish head curry was just out of this world!.... mutton sukha and pepper mushroom was great!... black daal (or daal makhni) was average....
and the surprise was the 'vegetables' they give as...More"
Indian,"Muthu's Curry @ Dempsey, Singapore","Best indian in town, but choose race coarce road not suntech.",1,50,1-Apr-13,"Good food god prices feels autentic. Come here every time in Singapore. Combine it with mustafas, its à must."
Indian,"Muthu's Curry @ Dempsey, Singapore",Spicy!,1,50,30-Mar-13,"Situated in Little India, you will have a great experience. I don't do spicy, so I had to stop eating and start drinking Mango lassies instead. But the food was great and good service too."
Indian,"Muthu's Curry @ Dempsey, Singapore",Great India Food,1,50,24-Mar-13,"Little India is one of my most favourite places in Singapore. I love the energy, the smells and the food. I like Muthu's as the food is always nice and the service always friendly. What I like is there are many Indian visitors eating there...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Great place!,1,40,18-Mar-13,"Headed to muthu's curry for lunch. My dads a big fan of this Place!
Had their tandoori fish head. It was completely flavoursome. A must try!!
Had their crab for main course. It was juicy and succulent! One of the best crabs i had.
their...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Best curry in singapore!,1,50,3-Feb-13,"Everything is delicious! I love going here , i used to go once a week or so.. It never lets me down. Everything is delicious!"
Indian,"Muthu's Curry @ Dempsey, Singapore",Addictive,1,40,13-Jan-13,"My brother had recommended the place, so I went there on a business trip with two colleagues. I ordered masala prawns, and I became instantly addicted. Granted, the (huge and juicy) prawns themselves didn't taste through very much but the spicy sauce was incredibly delicious....More"
Indian,"Muthu's Curry @ Dempsey, Singapore","Nice place, decent food, service a little cold",1,40,11-Jan-13,"After a busy day and an evening meeting with colleagues I popped in here on a recommendation. Overall it is pretty good, the food is well flavoured and appropriately spicy/hot with a decent menu with plenty of options; the set-up is ok, with an authentic...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Nice curry in Singapore,1,40,6-Jan-13,"I came here with my family in the begining of January 2013. And this is my first visit to here, recommended by my friend. The atmosphere of the restaurant is nice, and the service is fast and good.
The fish head curry, canay bread, and...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Hot & Yummy Fish Head Curry,1,40,4-Jan-13,"It had been a while since I went to Muthu's. It had certainly gone upmarket with air conditioning. Though banana leaf was still used as a 'plate', the banana leaf was placed on a tray with spoon and fork. We ordered the peppered squid, buitter...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Recommended by friends - turned out to be great!,1,50,30-Dec-12,Loved the food - very busy restaurant - served on a banana leaf- fragrant and spicy - tandoor chefs very entertaining!
Indian,"Muthu's Curry @ Dempsey, Singapore",Masala chai flan was to die for!,1,40,1-Dec-12,Excellent food & service.... Pretty authentic Indian food which I'm used to back home . The highlight most certainly was their Masala chai flan which was to die for.
Indian,"Muthu's Curry @ Dempsey, Singapore",Best,1,40,25-Nov-12,"It was awesome lunch at Muthus curry; non veg HALAL,awesome curry.fresh fish cutlet,non oily.
AMAZING DUM CHICKEN briyani.Dessert; mini gulab jamun with Kulfi ice cream...best in the world.NICE environment with attentive waiter-"
Indian,"Muthu's Curry @ Dempsey, Singapore","Good food, nice place ....",1,40,23-Nov-12,"A nice complete menu, consistently good quality, decent service ... clean and safe .... slightly on the expensive side ..."
Indian,"Muthu's Curry @ Dempsey, Singapore",Fish Head Curry,1,40,21-Nov-12,While Muthu's serves a variety of dishes this is what they are known for. Easy walk from the Farrer Park MRT Station in Little India.
Indian,"Muthu's Curry @ Dempsey, Singapore",Scrumptious,1,40,13-Nov-12,"One of my favorite places for Indian food. While there are many other more affordable places in Little India, Muthu's is always a crowd pleaser. It's one of my usual picks for Indian food and my friends have always agreed that it's a great choice."
Indian,"Muthu's Curry @ Dempsey, Singapore",Best Fish head curry! Mind the spice levels,1,40,4-Nov-12,"This is my fav spot to sample the famous Singapore Fish Head Curry! They serve free rice; popaddams & veg curry with all dishes. Also go for the Dry pepper mutton with draft tiger beer to wash it all down. However, mind the spice levels.......More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Authentic cuisine!,1,40,27-Oct-12,"Go and enjoy your food served on a banana leaf as plate and use your hands if you like, as many people do in this restaurant.
Food is good quality for the price you pay, and it is actually quite nice.
The place is packed...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",always an alternative for Indian delicious foodin,1,40,18-Oct-12,"Friendly staff and almost no waiting a) to be seated and b) till the food arrives. Portions are right sized, not too big, not too small."
Indian,"Muthu's Curry @ Dempsey, Singapore",Great Food and Service,1,50,10-Oct-12,"It was a night to remember after a long day at work. Went to Muthu's at Race Course with my friends for dinner earlier. Ordered my favorite fish head curry, masala chicken, mutton chops etc...topped them with a naan basket...It was simply awesome dipping the...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",value for money,1,40,27-Sep-12,Good place especially if you like spicy food and value for money as well... fish head curry will definitely surpirse you..... quite a big portion.. some of the dishes are very spicy like Chiken sooka but worth try..
Indian,"Muthu's Curry @ Dempsey, Singapore","Not eveyones cup of tea, but we loved it",1,50,31-Aug-12,"When writing a review for a restaurant and in particular a curry house it all come down to personal taste and what you are used to in your home country. On a recent business trip it's easy to go for the big glitzy, expensive restaurants....More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Muthu's ... better than mum's !,1,50,14-Aug-12,"If you don't mind an interestingly down-to-earth ambience, this is a joint you will enjoy. Condiments and food you order from selection at back of the restaurant is served at the table - great cabbage and vegetable side dishes, we had curried mutton and a...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Decent Curry in Little India,1,40,13-Aug-12,"It may be too large, too loud and the neon tube lighting annoying, the service not particularly friendly and the overall cleanliness slightly dubious, but the curry dishes we had were more than satisfying, both in quality and quantity and the prices lower than average....More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Excellent fish head curry,1,40,26-Jul-12,Very good food and doesn't hold back on the heat. Service was just so so but the variety and price made up for that. A most enjoyable night.
Indian,"Muthu's Curry @ Dempsey, Singapore",Worth its currrry,1,40,12-Jul-12,This is a restaurant in little india well known for its 'Fish head curry'. The curry itself is a hot and spicy preparation that is usually eaten with bread or rice and would be considered a little too hot for those unaccustomed to traditional indian...More
Indian,"Muthu's Curry @ Dempsey, Singapore",Favorite but pricy,1,50,19-Jun-12,"Its one of the few best indian curry fish head resturant. However, the price are on the high side."
Indian,"Muthu's Curry @ Dempsey, Singapore",Excellent,1,50,16-Jun-12,Brilliant place to relax and have some drinks accompanied by great food together with family and friends. Super friendly staff. Price reasonable. Nice ambience with simple but elegant interior decoration. Definitely going again!
Indian,"Muthu's Curry @ Dempsey, Singapore",Cant go wrong with Muthus,1,50,13-Jun-12,"You can go wrong with Muthu's.
It;s not the cheapest around but offer qualisty food and ambiance."
Indian,"Muthu's Curry @ Dempsey, Singapore",my favourite,1,40,11-Jun-12,I always visit muthu when i am back on vacation. It still has the pleasant environment. The briyani is nice and the fish head is really nice. Nice place for non veg eaters.
Indian,"Muthu's Curry @ Dempsey, Singapore",super food,1,40,6-Jun-12,"Excellent Sea food, real spicy indian stuff, only problem, you dont get cabs after leaving"
Indian,"Muthu's Curry @ Dempsey, Singapore",Still the best Curry Fish Head,1,50,5-Jun-12,"I usually meet old friends at Muthu's for curry when I come to town. It's become a tradition. I always go to the original, Racecourse Rd. location. For the squeamish, don't let the notion of curry fish head turn you off. A big grouper head...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Fantastic,1,50,29-May-12,Brought a visitor here for dinner. It was wonderful. Food and service. We also managed to have a bottle of wine which was kept chilled for us and poured for us regularly. The staff was wonderful.
Indian,"Muthu's Curry @ Dempsey, Singapore",good quality,1,40,28-May-12,"great food, good quality and ambience. We enjoyed chicken tikka and naan."
Indian,"Muthu's Curry @ Dempsey, Singapore","Very enjoyable meal, reasonably priced.",1,40,27-May-12,"Had a very enjoyable meal at the Suntec City Mall location. Saturday evening and the restaurant was busy, nevertheless the service was good, the food was very good, spice level enjoyable and all dishes were well prepared and nicely presented. Our only regret is that...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Great Curries !!!,1,40,25-Apr-12,"We love the Curry Fishhead here which is the house speciality. It seem to be very popular with the local crowds than the Indian tourist. Perhaps the taste is localized, but still it is good fiery South Indian Curry.
Must try is Curry Fishhead and...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",A reviving curry,1,50,25-Apr-12,"Muthu's is one of the smartest Indian restaurants on Racecourse Road (the boundary of Little India) - I found it in Time Out Singapore online. The family needed a pick me up after a flight from Europe and Muthu's delivered. Great curries, friendly and attentive...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Like the Spice,1,40,5-Apr-12,"Food and service very good, the smells of the food are tempting to everyone."
Indian,"Muthu's Curry @ Dempsey, Singapore",Great Curry,1,50,28-Mar-12,"I visited the Dempsey Hill location. A nice area, away from the hubbub of Orchard and the CBD. A relaxing meal with nice flavor. I gave up my resistance to Fish Head Curry and am glad I did.More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Wow! Yummy Indian Food @Suntec,1,40,19-Feb-12,"We enjoyed the Indian food @ Suntec!
We ordered:
1) Cheese & Garlic Naan
2) Masala Chicken.
3) Mutton Curry
4) Biryani rice
Total: $47++
Highly recommended for curry & Indian food lovers:)"
Indian,"Muthu's Curry @ Dempsey, Singapore",Good place. Decent food. A tad bit overpriced for the quality of food,1,40,3-Jan-12,Muthus curry has long established a name in Singapore. But its more known in the touristy circles than anywhere else. Food is reasonable. Restaurant is very very big and spacious. But i find the price a little more expensive than for comparable food in little...More
Indian,"Muthu's Curry @ Dempsey, Singapore",Great Cooking and Atmosphere,1,50,23-Dec-11,"The food is very good and ther is also a wide range to choose from, the lassi is one of the best i have tasted so far, and the tandoori chicken in spicy, smokey and very tender and juicy. there are also a range of...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Really Enjoyed,1,40,8-Dec-11,"Went to the Little India location and was expecting something a bit more authentic decor wise, but it was comfortable.
We went for the food on a locals recommendation and we enjoyed all aspects of our meal. From the typical Indian food we see in...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Good Indian Hotel Which I tried...,1,50,30-Nov-11,During my stay in Singapore for almost for 5 days it was the best hotel where i had indian food... It is located near Marina Bay sands... And in the shopping mall ther eis a laser how fountain which is good to see...
Indian,"Muthu's Curry @ Dempsey, Singapore",Great,1,40,15-Nov-11,"We visited Muthu's based on a reccomendation from a freind who lived in Singapore. It didnt dissapoint.
The novelty of Muthu's is that you eat off of a Banana leaf. No plates.
They are famous for their Fish Head Curry which we ordered - super...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Excellent South Indian Food,1,40,5-Nov-11,"This is a very chic restaurant in the heart of Singapore.
Has very good quality food with a wide variety of South Indian Veg and Non-Veg dishes.
The papadums are excellent and so is the Uttapam.
Not much there to dislike. Did not try out...More"
Indian,"Muthu's Curry @ Dempsey, Singapore","Real Indian Food, great value, service can be slow, but its the food that matters",1,40,5-Nov-11,"Great basic menu, fish head curry excellent.
Lamb Chops were superb. It took 15 minutes to get a beer but the food arrived quickly.
In Singapore this represents real value and quality."
Indian,"Muthu's Curry @ Dempsey, Singapore",Watch them make/cook naan bread right in front of you!,1,40,20-Sep-11,"Aside from some confusion with our waiter about whether or not rice comes with the meal (it doesn't, you have to order separately) we had a table filled with samosas, spring rolls, wedges, poppadoms, garlic naan and I had butter chicken (which was delicious and...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",This household name still delivers,1,40,25-Aug-11,had been ages since I dined along race course road & fancied a curry. Muthu's restaurant looked spruced up & has an open kitchen so you view your meal in the works . I went for the Chicken Tikka Masala to go with some Naan...More
Indian,"Muthu's Curry @ Dempsey, Singapore","Vibrant, tasty, curry house reflective of Singaore",1,40,27-Jun-11,"Muthu’s Curry House – Singapore
Three ethnic groups predominate in the polyglot brew of nationalities and races that is Singapore – Chinese, Malay and Indian.
Seems it might be a good location to sample some decent Indian food. And over the years we have had...More"
Indian,"Muthu's Curry @ Dempsey, Singapore","Good food, but surly staff",1,40,28-Jan-11,"We came here for the fish-head curry, which was impressive, but I really enjoyed the vegetable dishes we ordered along with it, although the hottest of them was apparently too much for some. I agree with other reviewers, though, that service was spotty. They brought...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Excellent!,1,50,5-Aug-10,"We had fantastic food and very good service. We would return!
( Very affordable. )"
Indian,"Muthu's Curry @ Dempsey, Singapore",go for the fish heads,1,40,6-Jul-09,Had fish head curry and fish head tandori. (preferred the curry version but both were good). Easy to overorder. stick with the fish heads and rice and a vegetable and it will still be too much food.
Indian,"Muthu's Curry @ Dempsey, Singapore","Banana leaf goodies, i like",1,40,2-Apr-09,"Banana leaf goodies, i like"
Indian,"Muthu's Curry @ Dempsey, Singapore",Very popular with the expat crowd.,1,40,10-Nov-08,Very popular with the expat crowd.
Indian,"Muthu's Curry @ Dempsey, Singapore",Curry fish head one of the best,1,40,26-Jun-08,Curry fish head one of the best
Indian,"Kailash Parbat, Singapore",Hit and Miss Chaat But Awesome Dal Khichdi,1,40,15-Oct-18,"Somehow Kailash Parbat's outlet in Little India doesn't get any reviews - people are perhaps posting their reviews on the other outlet. Nonetheless, this place is supposed to be your go to place for Chaat even in the streets of Little India where there are so many other options. We went there on our first night itself thinking that if we liked the place we could eat here often during our 5 day stay. But sadly we never returned because we were not completely satisfied. For starters we ordered a Sev Puri (SGD 7.5 +) and Ragda Dahi Puri (SGD 9+). The Sev Puri was spicy and delicious just like you would get in India. But the Ragda part of the Dahi Puri turned out to be disappointing - it was bland and basically boiled chickpeas - completely without flavour. We didn't eat more than half the dish and decided to order main course (which we hadn't planned to) - Daal Khichdi (SGD 12+) - which was the hero of the day. Piping hot and just how they taste in local Mumbai restaurants - it was absolutely delicious.The service was prompt. They were also kind enough to see that our kid was not enjoying the chaat and gave him a complimentary bowl of muri and namkeen mixture. Rates are slightly on the higher side for the chaat but would have been worth it if the flavours were right. A 34 SGD bill for 2 chaats and a single main course is one of the more expensive tabs you will pay in Little India."
Indian,"Kailash Parbat, Singapore",amazing Indian Food,1,50,9-Oct-18,Right in middle of Singapore.. if you have a craving for quality Indian Street food.. this is the place. . tried Dahi Bhalla Papdi.. dal makhani.. garlic naan.. everything was amazing.. comfortable sitting and not too expensive.. loved it
Indian,"Kailash Parbat, Singapore","Good Food ,Good Service But Prices on High End",1,40,28-Sep-18,"Food was good, Service also good, but pricing seems to on quite high side , seems 100% top up on STD pricing"
Indian,"Kailash Parbat, Singapore",Excellent Food and Service,1,40,24-Sep-18,"I would recommend this place for authentic Indian Chaats. My personal favourite in KP is Vada Pav and Pani Puri. And the lassi here is just delicious. Sandwiches are quite tasty, but they seem to be a little on the dry end for me. The staffs are quite friendly and helpful. Overall an excellent place to relish some Indian foods in a budget friendly way."
Indian,"Kailash Parbat, Singapore",Ethnic tasting Indian cuisine. ,1,40,13-Sep-18,Stumbled upon this resturant by pure connivance. My mother is a falooda lover. Different types of falooda are served here all tasting amazing. The sandwiches had a very rustic taste only found in some places in india so i was more than glad to visit this fine establishment twice during my visit to singapore. The staff ( specially the waiter who has a sister in saudi) made us feel extremely welcome and engaged in conversation and helping us to choose from the menu. 
Indian,"Kailash Parbat, Singapore",Good,1,40,7-Sep-18,Come and indulge in Some excellent quality of Indian food please do visit with your friends and family I personally recommend
Indian,"Kailash Parbat, Singapore",Reputation ,1,50,6-Sep-18,I am an avid fan of KP and its Pani Puri in Mumbai and as usual it has its own reputation of serving delicious food and it did not disappoint me either. The best part is the taste of PP is exactly the same. It was my first visit to Singapore outlet and I thoroughly enjoyed it.
Indian,"Kailash Parbat, Singapore",Indian chaat in singapore.,1,50,28-Aug-18,"They have 3 outlets in Singapore, I visited two of them and both are good.They have a huge variety in Chaat like bhel puri, paani puri, pao bhaji etc.North Indian and south indian is also good.loved the royal falooda.Almost all staff is indian and they also speak Hindi.Prices are also reasonable a family of four had starters, chaat , main course and desserts all for some 65 singapore dollars."
