Type,Restaurant_Name,Review_Title,Sentiment,Rating,Review_Date,Review_Content
Indian,"Murugan Idli Shop, Singapore",Authentic Indian,positive,50,3-Jan-14,Quick service and great food! Almost missed this place while walking around Little India. Another no frills restaurant with awesome food :)
French,Angelina_MBS,Good desserts,positive,40,29-Nov-16,"Everyone should try their Mont Blanc tart!
The chestnut cream is to die for! The overall service was average."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Little variety available & slow service,negative,20,3-Dec-17,"Went on a weekday lunch and there were only a few other tables occupied. Despite it not being packed, the food was being served slow. Coupled with the little variety available for its buffet, doubt we will return in the near future."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Value for money Japanese Buffet,positive,50,28-Nov-16,This is a great place for unlimited Japanese food at a reasonable price.The assortment of sashimi offered is pretty good. I love the tuna as it's very fresh.All items comes in pretty small sizes which is great as it gives your stomach a chance to savour as much variety as you want.A definite must try if you're into good quality Japanese buffet.
Japnese,"Shin Minori Japanese Restaurant, Singapore",Nice sashimi,negative,30,21-Jun-17,"I read a review on this restaurant so naturally I had my expectations/hopes up. The sashimi was nice and fresh but the items fell below expectation. Thankfully I had the birthday voucher, otherwise I would feel it was not worth the money per pax. I was given a $10 voucher for the next visit but I doubt I will return."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Sushi Buffet,positive,40,4-Jul-16,"The choices are quite a lot, and they suit our palate just fine, especially the pumpkin chawanmushi. The place is a little bit dim, but the service is swift & excellent."
Japnese,"Waku Ghin, Singapore","""Very Posh Nosh"" at an Exceptional Restaurant",positive,50,11-Apr-13,"A fabulous experience, one not to be missed. Tetsuya's Singapore restaurant is amazing, the service is perfect, your meal is prepared by your own private chef on a high tech teppanyaki grill, and the food is absolutely amazing. 10 courses which were the perfect size so not overly full at the end of the meal. Sea Urchin, Wagyu Beef, Lobster, and more, just fabulous. After dinner, coffee taken in a lounge area, along with dessert wine and Petit Fours overlooking Marina Bay and the last laser light show of the night. An exceptional evening, with a price tag to match."
French,Poulet,Nice dining environment and service,positive,40,24-Oct-13,"Did not know that there is an outlet in Jurong Point, just was looking around in the mall for dinner venue, and came across this restaurant. I did not know about this restaurant much until recently my friend went to dine in their Bugis outlet, and was praising the food was nice. Therefore, my husband and I went into this restaurant to try as we trusted this friend's taste very much. First the environment, we were led into the restaurant by a waitress, there are outdoor seating and indoor seating and we chose indoor ones. The place is bright and tidy, with some photos of food on the white walls and some trees indoor. Nice and neat. Staffs were very courteous too. Food wise, I do not know what is the taste of Authentic French food, but all I know is that the food are nice, chicken are well toasted. The staff recommended me to try their popular Cranberry sauce chicken, which I think is not too bad, the mushroom soup is nice too but I do not like their French onion soup. My husband ordered the pork belly, which I had tasted and is better than my cranberry sauce chicken. Escargot is normal, nothing fantastic, but I like the dessert Tiramisu. Sweet on the top where the cream is and bitter at the bottom where the alcohol is. Price wise, is affordable, much cheaper than most French restaurants. It cost us about $75 for a plate of cranberry sauce chicken(half chicken), a plate of pork belly, a plate of escargot, one tiramisu, one onion soup and one mushroom soup, a few slices of baguette and a bottle of mineral water. But one thing many not happy with is the charge they imposed on water, they do not provide cold plain water instead they sell mineral water at 1.80 each bottle which can be shared between two persons, and they will provide warm water at 50cents each glass refillable. Well, some may think is unreasonable but I think it's a trend now as more and more restaurants are practicing this.So, if you are not so particular about getting Authentic French food and want a nice place to sit down and dine, this may be the one suitable for you. If you want to try very authentic French cuisine, this may not be one. It already called itself a casual French restaurant. As for me, I will go back again to try other dishes. Heard their mushroom and tomatoes not bad too!!!"
French,Angelina_MBS,A little bit of France in Singapore,positive,40,20-Jun-16,"As a French person having lived in Singapore for 6 years now, it's nice to have a touch of home from time to time. Angelina delivers this with it's Parisian theme. It's also located in a convenient place (Capitol Piazza), which makes it a good go-to place for a break in the middle of the workday, or for weekend brunch. I've been there several times, and it is always a pleasure to share a Mont-Blanc with a friend, and to enjoy their absolutely scrumptious hot chocolate. The main difference is that in France, Angelina is mostly known only for its hot chocolates, teas and pastries. But here in Singapore I tried out some savory dishes, including the Truffle ravioli, the 'Pan-seared duck foie gras', and the pumpkin soup - a good range of dishes from light to hearty. It is also very pleasant to see that the Angelina Team is warm and welcoming, not always easy to find in Singapore - or in Paris in fact! I would definitely recommend Angelina for fellow foodies looking for a tasty lunch or dinner, or a sweet treat."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Our first dining experience at Shin Minori,negative,30,29-Aug-16,"Overall, the food and service are up to our expectations. The only bad experience is finding our way to the building's carpark."
French,Angelina_MBS,Good service and dessert,positive,40,2-Dec-16,"Overall experience was pleasant. Not too crowded maybe cause it was a weekday evening. Food was good, had seafood risotto and opera cake."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Family dinner,positive,40,24-Jan-17,This was the 1t time we dine at Shin Minori restaurant. It was recommended by my colleague. Overall food ok but serving flow was a bit slow but speed up later. Probably it was a Sunday dinner & more diners.
Japnese,"Waku Ghin, Singapore",Utterly Brilliant,positive,50,20-Jan-12,"Dinner at Tetsuya Wakuda's venture ""Waku Ghin"" in Singapore. There are two seatings per night and the first must have been running late as there was a 10-15 minute wait at the bar.The restaurant is divided into a series of rooms each with seats at a counter and large teppan. The majority of the dishes are cooked on the teppan in front of you by a single chef through the evening. Desserts are served in a single larger room with regular tables and a view of the bay.The dish highlights were the Crushed potato with smoked eel, Marinated Botan Ebi with Sea Urchin and Oscietre Caviar, Steamed Alaskan King Crab with Yuzu scented Extra Virgin Olive Oil and Braised Canadian Lobster with Tarragon.Service was excellent - friendly and well informed.I would recommend it as the food is utterly brilliant, easily among my favourites from the trip, I just wish it wasn't so expensive."
Indian,"Ananda Bhavan, Singapore",Neat & clean,positive,40,20-Jul-16,"Looks clean . All Indian , north and south are available. Only vegetarian but no service by waiters, SELF SERVICE. Food is served in clean environment, AIr conditioning is a must, in Singpore and good."
Indian,"Murugan Idli Shop, Singapore","To Go To place for South Indian , especially idlis",positive,50,24-Sep-14,"Was there last night for dinner with a friend.
Ended up ordering the usual suspects - Idli, Vada and Dosa. Enjoyed them.
Must try if you have not been to any of its outlets in Chennai where the stuff is more authentic and tastier.
Bitter...More"
French,L_Entrecote_The_Steak_Fries_Bistro,Great,positive,40,28-Mar-17,"Had a high expectation on the Wagyu ribeye but it wasn't as good as expected, which wasn't value for the money. I requested for a small surprise for my Boyfriend's birthday and the staff assisted me for it. Service was excellent! And for those who love fries, they do top up fries for free!"
Japnese,"Shin Minori Japanese Restaurant, Singapore",Value for money buffet,positive,40,18-Dec-16,Had a very good dinner at Shin Minori on Friday. This restaurant has been around for many years and they dish out decent Japanese food.
Indian,"Kailash Parbat, Singapore",Good Food,negative,30,17-Jun-15,"This joint is located in busy area of Little India. It is famous for Indian fast food & sweets. Only veg items are available. It is expensive with regard to the food quality, service & ambience."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Overall not bad,negative,30,9-Nov-17,"Food was not bad, but sashimi could have been fresher. Grilled dishes were very salty, so was the agedashi tofu. Worth it given the birthday voucher but if not for it then probably not. iPad ordering is good but can include a page on the outcome of the food i.e. an ordered list, cooking/preparing list and then a served list so that customers know what dishes has arrived, what they have ordered and hasn't arrived and what dishes they are eating. iPad also better to be held, not clamped to table as it was quite hard to maneuver. But overall not bad, service good too. Would go again if there's similar discount/1-1."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Lunch on Sunday,negative,30,27-Sep-17,Crowded. Food is average. Some food not cook in Japanese way like quail egg. They fried it before grill. The cold dish sour plum cucumber..they did not use Japanese cucumber so the taste was weird. 1 order paper was tucked under 1pc of our salmon teriyaki. Is not a hygiene way of serving. My Japanese friends are not impressed. I was shocked too. The order tablet hang at least 3 times and created double order. We showed the staff we had already finished our food but the service staff kept showing us 2 orders of same food. We thought is our mistake so we accepted it. The 3rd times it happened we spoke to someone higher and he was more understanding and removed the extra food we did not order. Is my first time at Shin Minori and is a little disappointing experience for a Japanese Restaurant. I may try again if they improve on food quality and hygiene standard.
French,Saveur,Saveur,positive,50,18-Oct-17,Service of the restaurant and the app are both efficient. Would come here again with family and friends.
Japnese,"Shinji by Kanesaka, Singapore",Best in class,positive,50,20-Aug-12,"Food: This is the best sushi/sashimi in Singapore. Obviously its super expensive and you won't getaway for less than $250/person - some (but not all of the price) is accounted for in the produce being air flown from Tsukiji. (If you want something that is great, but less expensive, try Tatsuya at Goodwood Park Hotel where you will start around $150/person). The dishes served at Shinji are more traditional sushi and maki dishes (you won't get many torched sushi dishes). In terms of execution it was all top notch and there were no flaws whatsoever in the sushi rice, the freshness of the fish or service.Service: Excellent. Ambiance: Traditional Japanese setting - mainly counter seating (which is my favourite anyway so you can chat with the chefs about what is in season). There are 2 or 3 little private rooms I think."
French,Saveur,Good food at central location,positive,40,2-Sep-14,"Stumbled on this place for lunch on Saturday noon. Pleasant environment, food wise, most dishes were great. I had the squid ink risotto which was really good. The squid salad also very good. WIll give the prawn fettucine a miss next time as it turned out to be too similar to a local dish called ""mee pok"". Prices were reasonable and there's a promo for drinks when you get a main dish. Service was just ok. Will go there again only because the food is good."
French,L_Entrecote_The_Steak_Fries_Bistro,Not like the original,negative,30,7-Jun-14,"I went there with my friends expecting the same experience as we had at L'Entrecote in France and the UK but got disappointed. The classic dish was made different here. Salad had a simple vinaigrette sauce with whole walnuts thrown on top instead of the creamy/ Caesar dressing w cut walnuts mixed together. The meat was ok but the sauce was very different. This defeats the purpose of this style of restaurant where you expect consistent quality and taste in any outlet across the world. Ah, and as other people already said, service is just about average. "
Japnese,"Shinji by Kanesaka, Singapore",Good quality of food,positive,50,29-Oct-13,We had great dinner here with great sushi rice The drinks were emotional and staffs worked great. The restaurant was easy to find and this got great ambiance.
Indian,"Newton Hawker Centre, Singapore",thumbs up!!,positive,50,11-Jan-13,"Most of ma friends says the food now is not as great as how it used to be..
I still like the food there..great Seafood!"
Chinese,Crystal Jade,Typical efficient chain...,negative,20,4/9/2008,Typical efficient chain. Their la mian varies in quality because the staff let it sit on the counter and lose the 'al dente-ness'. Good for the price.
Indian,"Murugan Idli Shop, Singapore",Best Idlis in Singapore ,positive,40,25-Dec-16,"I come here for breakfast everyday! The idlis and the chutneys here are amazing! The staff here are not the most professional, as they talk loudly, yet they treat the customers well.
South Indian food fanatics must go!"
Japnese,"Shinji by Kanesaka, Singapore",First class.,positive,50,17-Oct-16,Located on second floor of the Raffles hotel. Fantastic sushi and sashimi. The cold sake was super.Reccomended.
French,Saveur,Saveur,positive,40,28-Aug-17,"Was there with my friend but the service was bad. The waiter/waitress served our order late, sort of like mixed up our order with the table beside us and I was fuming mad for the long wait. Should have more staff when the place is packed!"
Indian,"Newton Hawker Centre, Singapore",A foodies delight,positive,40,1-Jun-15,"There are so many vendors from which to choose a massive amount of dishes. We had carrot cake, oyster omelette, sweet and sour and fried rice. All of the dishes offered different flavours, were quickly delivered to the table and of a high quality. Although our taxi driver suggested that it was more expensive and mainly pitched at tourists, we still enjoyed the experience."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Worth the price,positive,50,13-Jun-16,The food there is really fantastic. Recommend to reserve a seat in advance because it filled up quickly.
Japnese,"Shin Minori Japanese Restaurant, Singapore",Sashimi Lover's Heaven,negative,30,30-Oct-17,"The restaurant serve a huge range of fresh and premium sashimi. It's delicious! Food were served hot. However, agemono dishes were disappointing, batter was too thick."
Indian,"Muthu's Curry @ Dempsey, Singapore",Muthu's Curry at Suntec Singapore,positive,50,27-Feb-14,"Great indian food, great service, great ambience and very friendly staff taking care of the guests. I will definitely repeat the experience when back to Singapore! Dario (Italy)"
Indian,"Riverwalk Tandoor, Singapore",Terrible,negative,10,6-Dec-16,"Avoid this place. There are many options in Singapore. This place might be included in your itinerary by your travel agency, please opt out. You can do better."
French,Saveur,Great duck confit,positive,40,2-May-17,"great value for money and definitely one of the better duck confit i have tasted. only downside was the location, hard to find parking."
Chinese,LONG BEACH @ DEMPSEY,"Local food, great taste",positive,40,09/17/15,"I was taken here by people in the know. This is not fine dining, its rough and ready with plastic chairs. Service is fun and on it, really enjoyed the banter, although not completely sure anyone knew what was going on. So, we had some starters and then the main event which was Chili and Black Pepper crab. Strangely do eat the Chili crab first as the Black Pepper leaves your mouth numb. Fortunately some local noodle dish took away some of the numbness. My friends ordered some kind of fried buns which went in the Chili sauce and added to the yumminess of the whole experience. Cheap Plum Saki which was lovely, some good service and the night was made, The crabs were properly cracked and cooked, everything was very tasty, and there is a plethora of taps to wash up after right outside the door, bibs to protect clothes from splashes of the various sauces. Worth a try, great vibe and you have options to sit in or outside (depending on the Haze and the Heat)"
Japnese,"Shin Minori Japanese Restaurant, Singapore",Fresh sashimi but poor service,negative,30,13-Mar-17,"The service was slow... We have to wait quite a while before drinks were served or to get the attention of the waiters/ waitresses to check on our missing orders. But the food served was fresh, especially the sashimi."
Chinese,LONG BEACH @ DEMPSEY,Yummy yummy,positive,40,07/17/16,"Cant use words to describe how delicious of the food. You can try different crabs in singapore, this one with black pepper is highly recommended for those who love spicy."
Chinese,Yum Cha Restaurant,Affordable good food with nice ambiance in Chinatown,positive,50,11/12/2015,"We enjoyed the food. They are tasty and above average. Reasonable price too. Good location right in the heart of Chinatown. A little challenging to locate the entrance though.I booked using Chope and it was a breeze. I received confirmation via email almost instantly despite it was late at night and the night before a public holiday. However, the staff at Yum Cha told me that they do not accept booking on public holidays. I was adviced to feedback to Chope. The queue was long at the restaurant and no way I could let my guests wait in the queue. Thankfully the staff was nice to honour the booking. She got one table for us after 10 mins which I was very thankful. I hope Chope can sort out the booking policies with the participating restaurants to prevent such incidents."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Value for money,positive,40,30-Nov-16,"A good ala cart japanese buffet with sizeable range of food.
We went for Monday dinner so it's pretty quiet. But the orders still went missing and we were unsure if we should wait or reorder."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Decent food at decent pricing,positive,40,28-Dec-16,"The food is quite good, doesn't feel like it is mass produced though it is a la carte buffet style. Mum loves the clam miso soup."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Always excellent experience!,positive,40,4-Aug-16,"This is my 2nd time back to this wonderful restaurant, the quality of the sashimi is fresh and not cut thin like other places, the other cooked dishes are well done too! Always my favourite for Japanese buffet!!"
Indian,"Kailash Parbat, Singapore",Bit expensive for Average food,negative,30,29-Dec-15,We ordered food at our Hotel.The food was average but a bit expensive .They dont provide onions with the food which was a minus
French,Saveur,Birthday dinner,negative,30,7-Apr-17,"The food is so so which is below our expectation, as compared to previous experiences in other outlets."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Poor service,negative,30,8-Feb-17,"Serve me soup but didn't provide me with a spoon. Ask for a spoon but I finished my meal already also never come. Ask for bill 3 to 4 times but still didn't come. In the end, I walk up to the counter to pay my bill. "
French,Paul,Watery Coffee & Average Baked Goods,negative,10,9-Oct-15,"After trying Paul's in Tokyo, which we loved, we were eager to try one of the branches in Singapore. We were at the one in MBFC for coffee and cake. Got a Capuccino, Marochino, croissant, and a fruit tart. Wanted to try some of their other cake but they were out of everything else.The coffee was just rank bad - watery and tasteless. They didn't heat the croissants so they tasted quite faintly of stale butter. The fruit tart was average, nothing to write home about. And, it was quite pricey to boot, which isn't acceptable for this sort of insipid food. Paul's was very disappointing and there was nothing really that could salvage this for us."
French,Saveur,Valentine Date,positive,50,17-Feb-18,Food was great and their duck confit is a must order. However the staff seems rather short handed and multiple request from customers can overwhelm their workflow.
Chinese,Peach Blossoms (Marina Mandarin),Never fails to impress,positive,50,10/9/2018,"THE GOOD:Great dimsumgreat serviceTasty foodValue for moneyTHE NOT SO GOODNot muchOne of my favourite places in the world to eat, the dimsum is amazing, the food is so tasty and whenever I have brought people here they have always really enjoyed the meal. The Xiao Long Bao is excellent and so is the roast pork, which are two of my favourite dishes. I highly recommend visiting here for lunch if you happen to be in Singapore. The service is always very attentive. The food is tasty and there is such variety, what's not to love."
French,L_Entrecote_The_Steak_Fries_Bistro,"Excellent food, service",positive,50,19-Jun-17,"The service was splendid, food was exceptional, both the steak and fries. Everything was just great."
Chinese,Peach Blossoms (Marina Mandarin),Worst Chinese Ever,negative,10,02/20/12,"There is little I liked about this restaurant. Food was bad, service was bad, and the price was high for the bad food and service.Also this location serves shark fin, and does not even know that the rest of the world is stopping this practice. The servers try to creat a more expensive bill by not letting you see the lunch menu. They also do not explain the menu very well. I would definately not recommend this restaurant."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Fantastic sashimi,positive,50,16-Sep-16,"Booked last minute because we were feeling sashimi. We were of two minds after reading the reviews on how bad the service is, but decided to push ahead having not seen anything other than positive comments about the quality of the food. Glad we did. This place is great. We had no issues with the service and the sashimi is fantastic. "
Indian,"Ananda Bhavan, Singapore",Average Food,negative,30,15-Jul-15,Pure Vegetarian food with decent taste. The ambiance is clean. I had dosa and the service was ok.. The restaurant is open 24 x 7.
French,Paul,Horrendous pastries with equally horrendous service to match,negative,10,15-Jun-18,"Food: Croissant was ugly and served without even being toasted. True enough, taste was mediocre. Chocolate cake was dry, totally lacking in flavour and fragrance. To my amusement, they could actually botch up a glass of latte; it tasted so bland that a Starbucks latte even on a bad day easily triumphs it. Service: Inattentive, insincere, ignorant team of service staff who seem like they do not possess a modicum of pride in their work and delivery of service. Requested for a glass of iced water a few times to no avail. Unless ""iced water"" is a completely foreign subject, I do not understand the look of confusion on this one particular lady waitress; she couldn't even be bothered to utter a word in reply appropriately. Overall, don't bother about wasting your money here. You can have better pastries and service elsewhere in Orchard. And yes, even Starbucks. You are welcome everyone."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Shin Minori Japanese Restaurant,negative,20,15-May-17,"Food was not as good, service as well... My whole family wasnt expected it to be like this and they are very unsatisfying with it... Funny thing was: if the restaurant's last order was 2pm... den it should inform us earlier when we booked or stated at the website or voucher... so that we will not book the timing for 2pm... "
Japnese,"Shin Minori Japanese Restaurant, Singapore","Ok food, not worth the price, especially with the terrible service",negative,20,13-Mar-16,"Average japanese food. At the prices on their menu you would expect much better service. Instead, like a cheap diner, the customer has to order through a tablet. The tablet is not user friendly nor intuitive. My sister had an entertainment 2 for 1 sashimi voucher, which made the price affordable (but we still paid close to $80 in total for the two of us). We did have leftover food, but the restaurant refused to let us take this home unless we paid an extra $15 charge!!! "
Chinese,LONG BEACH @ DEMPSEY,Excellent Black Pepper Crab but Mediocre Service,positive,40,06/18/18,"We had a reservation and were seated quickly as requested outside. The setting of the restaurant is always beautiful in the evening. The food was excellent but the service was really not so good this time. Food came quickly but water refills, getting the bill, paying the bill etc was slow and cumbersome. We will return but hope the site management will address the service. Our previous visit was a 5 star.... and this had the potential to be as well."
Japnese,"Waku Ghin, Singapore",The El Bulli + Fat Duck of the East... A foodie experience not to be missed when in Singapore,positive,50,17-Dec-10,"This is my 4th visit and everytime I have come here, the experience has been a tour-de-force for the palette, never once disappointing - standards still kept high. If you've been to Tetsuya's in Sydney's, this place ratches the ""wow"" at least 5 notches. Be forewarned that reservatiions here are difficult to come by - with at least a week or two prior recommended. The experience however doesn't start off too well as the lobby area before you get to the food looks strangely like a souless airport lounge with an empty bar area. Ushered quickly to one of the 3 or 4 private rooms, the show begins as you sit down in front of a large teppan grill and the chefs present the fresh food of the day. This is really the soul of Waku Ghin - the fresh ingredients. Unlike fat duck or el bulli - there is no magic molecular gastronomy - it is just simply the best of the freshest ingredients from Australia or Japan that money can buy - combined in the most delightfully simple of ways - executed to a science, but performed as an art in front of you... the loving way the chefs prepare each dish in front of your eyes is a visual treat in itself - not to be missed. A cautionary note here that with the freshest and best ingredients - comes a very hefty price tag with a wine paired 6 course dinner setting you back about $700 per person. Without the wine is $400.On to the food - WG's signature dish: Uni with bontan shrimp and cavier - does not disappoint. It is always consistently amazing. My other favorite is by special request only so try to ask for this : a lightly charcoal grilled tuna belly - with charcoal from Japan giving the tuna belly a wonderful just slighly smoky aroma and taste. Served with the tinest portions of grated ginger and fresh wasabi - it is an amazing palette kicker.The other courses are good - but the first two I mentioned are truly outstanding.The abalone (somewhere towards the end) - though visually stunning whilst cooking - is not to my liking as it come out a tad too rubbery and flavors clash. I would suggest you ask to replace this if you are not a fan of abalone anyway.The Kagoshima beef (Grade 5) at the very end served 2 ways - completes the experience with just the right amount of meat. Slowcooked for the last 30 minutes - it melts in your mouth.. paired with garlic chips (fr Japan) - to die for! Lastly, the palette cleansing tea at the end - is very refreshing and tastes very much like a seaweed broth and clearly some of the finest tea leaves used.Desserts are OK - so if you are already full and choose to skip - you won't be missing out."
French,Angelina_MBS,I don't feel anything yet :(,negative,30,11-Sep-17,"~last year after a great dinner night out 4 of us went searching for dessert and stumbled on Angelina, but without any prior knowledge of the hype of this place~a very inviting dessert chiller beckoned BUT an unreal effort of the staff in an almost empty dining area pretty much ignored us standing at the front over the menu stand and when entertained at 8pm Thursday decided to let us know they have to check if we can be seated~it was a WoW moment of disbelief but keeping this to a minimum I'd informed the staff that we're here just for desserts and will take any table anywhere before they let us in (maybe it was an hour and half to closing time???)~anyhoo we had 3 items and I remember nothing of note except the treatment and won't be back ever"
Indian,"Murugan Idli Shop, Singapore",Not Very Great!,negative,20,13-Nov-16,"Been here to enjoy some good quality south indian food, but was left disappointed. The taste is vastly different from the ones you get at Murugan. The idly is ok, the masala dosa is bad and vadas not very crispy. The great thing is the...More"
Indian,"Newton Hawker Centre, Singapore","More savvy, much better experience.",positive,40,10-Nov-15,"The last time I was here, I had an absolute shocker. Armed with some better knowledge, and a little bit of caution, a much improved experience. Do not eat anything that does not have a price. A huge variety of local food, follow the locals and eat where it's busy and you won't go wrong. Use some common sense and you will not be disappointed."
Indian,"Newton Hawker Centre, Singapore","2 separate visits within a week, both great",positive,50,17-Apr-12,"There are lots of negative reviews on TA regarding this place with most seemingly written by Singaporeans. I guess it's the same as most cities - the locals have their favourites that may be off the beaten track and tend to avoid touristy places - we do the same at home in Perth.That said, we ate at Newton twice in a week and both times went to shop #46. Mr Liang looked after us both times.On both occasions we had 1kg black pepper crab, 1kg chilli crab, buns, fried rice (1 x chicken + 1 x seafood) plus a small serving of half-cooked cockles. The price on both occasions was a bit over SGD$80 for the food plus another SGD$18 for drinks. Maybe that is a lot for Singaporeans but for us, from Australia, we thought it good value for the excellent products we received.We can offer no recommendations for anywhere other than shop #46 (and the drinks shop next door, #45??) but we have no hesitation in recommending shop #46. Ask for Mr. Liang and say that we sent you!"
Chinese,Yum Cha Restaurant,Horrible service by captain.,negative,10,07/21/15,"Came for dimsum but was shocked with waitress foul attitude. Her tone of voice was haughty as though there's no other restaurants we could go for dimsums. We could anytime go to Yan Ting, Peach Blossom, Summer Palace, Asia Grand, Royal China or Spring Court & be welcomed witb open arms & hearty smiles. Even the captain Simon couldnt care less whenever we gave feedbacks to him, he is too aloof as though he was indispensable. Silver Fish had deteriorated a lot over the years, soggy with oil. The skin of Har Kao is thicker than before & hard. Siu Mai had so much fatty pork. Worst of all was the century egg porridge which had only one tiny wee 5mm bit size of century egg & the rest was plain congee. Seriously, this is daylight robbery. Service was lousy & food was terrible yet management was never bothered with customers' constructive feedbacks. Only one chinese female waitress did a great job as she was pleasant, efficient, caring & helpful to our needs. After supporting Yum Cha Gardens since it first opened in Serangoon Gardens, it kicked off with fanfare for 3 years then continually deteriorating till today. Would i recommend, ""no way"" bcos i dont want to lose my reputation for such lousy food & lousy service."
French,Paul,Excellent food,positive,50,30-Nov-15,"The food is very nice, the pastry as much as the hot dishes, try the tourte provençale. A shame about the poor service that drag down the experience."
Indian,"Muthu's Curry @ Dempsey, Singapore",Pushy waiter,negative,30,8-Feb-15,"We came here for a Sunday lunch and to be honest the food was excellent. Unfortunately however it seems they are not making enough profit as the waiter who served us pushed us into ordering more dishes than we actually wanted, with the excuse that...More"
Chinese,LONG BEACH @ DEMPSEY,Pepper Crab and Chilli Prawns,positive,40,10/18/16,"Myself and son visited this place for lunch today. We ordered the following :-1) Margarita- the cocktail was just about average.2) Pepper Crab- this was awesome, the best part was that they shelled the same on request. Eating it without all the effort was superb. Fresh crab, succulent meat. Spice was just perfect and recommend for those who enjoy pepper and spice.3) Chilli Prawns/Shrimps- the chilli sauce or gravy and the perfectly cooked fresh Prawns are an awesome combination. Dip the hot, soft and really soft buns into the gravy and it is paradise.4) Veg/mushroom noodles- was just average nothing to rave about. The service was attentive and good. Prices are almost fine dining prices. Enjoyable experience."
Japnese,"Shinji by Kanesaka, Singapore",A TASTE OF JAPAN IN SINGAPORE,positive,50,12-Jun-14,"It is relatively expensive but try it once and you will be longing for more! Definitely worth a visit! I had the Omakase Wa for dinner. Ingredients were really fresh and service was immaculate! Chef was also really humorous and kept us entertained throughout. Make sure you ask for counter seats because it will make the experience so much better! For a more detailed review with pictures of every single dish, visit http://www.onefatsheep.blogspot.sg/2014/03/restaurant-review-shinji-by-kanesaka.htmlI spent $395 per person."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Lousy service,negative,10,5-Aug-18,"Staff failed to explain the 53th birthday promotion properly, thus shortchanging my dinner party of drink ! When asked politely of them to just fill us up for the last time since miscommunicated, still insisted to stick to the time limit when they were the ones who never made sure we knew of our time limit ! Please train ur wait staff properly . Food wise, nothing to wow about . With the $63/pax price tag ,i could find better food better service elsewhere ."
Indian,"Kailash Parbat, Singapore",Perfect choice for vegeterians,positive,40,17-Feb-15,"If you are a pure vegetarian or looking for authentic north Indian vegetarian food during your trip to Singapore your search ends here. Service is quick, food is delicious and staff doesn't resort to rules to say 'no' as is pretty evident elsewhere in the city. Restaurant is air-conditioned and ambiance is just fine. For a sumptuous north Indian we paid around 90-100 SD for 5 adults so quite a value for money."
French,Les_Bouchons_Robertson_Quay,Bon Appetite!,positive,50,16-Aug-15,"We made reservations through Chope and I highly recommend it. We had originally put in a request for indoor seating but all requests are not guaranteed. When we arrived, we were told that our reservation came in after all indoor tables were booked. Looking around I could see why. The inside of the restaurant was tiny. They were wonderful at finding us a seat outside and although it was a particularly hot night, they had fans outside which kept us comfortable. Turns out that it was more enjoyable sitting outside by the bustling River. I'll make outdoor reservations next time. The service was knowledgeable and attentive. We had a wonderful evening and the food was delicious and reasonably priced. I look forward to our next visit and will be using Chope reservations again."
Indian,"Muthu's Curry @ Dempsey, Singapore",Awesome indian food,positive,50,17-Sep-13,I've thought of going to this restaurant many times but could never make it until last week. It was one of the best experience I've had in a long time. Initially I was circumspect on trying the fish head curry which is their signature dish...More
Indian,"Newton Hawker Centre, Singapore",Excellent hawker centre,positive,40,16-Nov-16,Very busy but excellent food. Good prices and typical Singapore atmosphere. A little touristy but frequented by a lot of locals.
Indian,"Newton Hawker Centre, Singapore",great food,positive,50,17-Jul-12,The food was very fresh and reasonably priced and extremely tasty and the beer was very cheap. I would certainly eat here again
Japnese,"Shinji by Kanesaka, Singapore",Incredible - The Best!!,positive,50,29-Nov-15,"Having read numerous reviews I was worried by expectations would be too high and would be left disappointed after dining. I was so wrong! Even with the highest of expectations Shinji managed to surpass them. A great meal, friendly and knowledgeable service staff (ask them anything and I bet they will know) and beautiful environment. I will be back !"
Indian,"Kailash Parbat, Singapore",Not so good food... Poor service,negative,20,9-Aug-16,The service was poor... Food taste is so so. We ordered Ali go hi which was very bland and not cooked properly. Roti tori was so cold. Butter milk very watery.
Chinese,Peach Blossoms (Marina Mandarin),Dim Sum with a view,positive,50,10/28/16,"This place was recommended to me by friend and she said the dim sum was a must try, we left more than satisfied! The food was excellent and the service was top notch! I have to give credit where it's due, Jeff and Terry were our servers and they were excellent, very nice, polite and attentive. "
